ID	SENTENCE	ENTITY_1	ENTITY_1_NAME	ENTITY_1_POS1	ENTITY_1_POS2	ENTITY_2	ENTITY_2_NAME	ENTITY_2_POS1	ENTITY_2_POS2	LABEL
a15325671.s5	We combined paclitaxel, melphalan and high-dose cyclophosphamide, thiotepa, and carboplatin in a triple sequential high-dose regimen for patients with metastatic breast cancer.	D013852	thiotepa	66	74	D001943	breast cancer	162	175	false
a15325671.s5	We combined paclitaxel, melphalan and high-dose cyclophosphamide, thiotepa, and carboplatin in a triple sequential high-dose regimen for patients with metastatic breast cancer.	D016190	carboplatin	80	91	D001943	breast cancer	162	175	false
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D003520	cyclophosphamide	115	131	D001943	breast cancer	75	88	false
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D003520	cyclophosphamide	115	131	D006333	CHF	264	267	true
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D003520	cyclophosphamide	115	131	D006973	hypertension	373	385	false
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D003520	cyclophosphamide	115	131	D003920	diabetes mellitus	419	436	false
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D018943	anthracyclines	451	465	D001943	breast cancer	75	88	false
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D018943	anthracyclines	451	465	D006333	CHF	264	267	false
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D018943	anthracyclines	451	465	D006973	hypertension	373	385	false
a15325671.s6	Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.	D018943	anthracyclines	451	465	D003920	diabetes mellitus	419	436	false
a15325671.s8	Six of 61 women (10%) developed clinically reversible grade 3 CHF following infusional cyclophosphamide with a median percent decline in ejection fraction of 31%.	D003520	cyclophosphamide	87	103	D006333	CHF	62	65	true
a15325671.s9	Incidence of transient cyclophosphamide-related cardiac toxicity (10%) is comparable to previous recorded literature.	D003520	cyclophosphamide	23	39	D066126	cardiac toxicity	48	64	false
a15325671.s14	Routine EKG monitoring during infusional cyclophosphamide did not predict CHF development.	D003520	cyclophosphamide	41	57	D006333	CHF	74	77	true
a9746003.s0	Inappropriate use of carbamazepine and vigabatrin in typical absence seizures.	D002220	carbamazepine	21	34	D004832	absence seizures	61	77	true
a9746003.s0	Inappropriate use of carbamazepine and vigabatrin in typical absence seizures.	D020888	vigabatrin	39	49	D004832	absence seizures	61	77	true
a9746003.s1	Carbamazepine and vigabatrin are contraindicated in typical absence seizures.	D002220	Carbamazepine	0	13	D004832	absence seizures	60	76	true
a9746003.s1	Carbamazepine and vigabatrin are contraindicated in typical absence seizures.	D020888	vigabatrin	18	28	D004832	absence seizures	60	76	true
a9746003.s4	Frequency of absences increased in four children treated with carbamazepine and two of these developed myoclonic jerks, which resolved on withdrawal of carbamazepine.	D002220	carbamazepine	152	165	D009207	myoclonic jerks	103	118	true
a8387218.s0	The use and toxicity of didanosine (ddI) in HIV antibody-positive individuals intolerant to zidovudine (AZT)	D016049	ddI	36	39	D064420	toxicity	12	20	false
a8387218.s0	The use and toxicity of didanosine (ddI) in HIV antibody-positive individuals intolerant to zidovudine (AZT)	D016049	ddI	36	39	D015658	HIV antibody-positive	44	65	false
a8387218.s0	The use and toxicity of didanosine (ddI) in HIV antibody-positive individuals intolerant to zidovudine (AZT)	D015215	AZT	104	107	D064420	toxicity	12	20	false
a8387218.s0	The use and toxicity of didanosine (ddI) in HIV antibody-positive individuals intolerant to zidovudine (AZT)	D015215	AZT	104	107	D015658	HIV antibody-positive	44	65	false
a8387218.s12	Seven patients developed glucose tolerance curves characteristic of diabetes but these were mild, did not require treatment and returned to normal on ceasing didanosine.	D016049	didanosine	158	168	D018149	glucose tolerance curves	25	49	true
a8387218.s12	Seven patients developed glucose tolerance curves characteristic of diabetes but these were mild, did not require treatment and returned to normal on ceasing didanosine.	D016049	didanosine	158	168	D003920	diabetes	68	76	false
a20477932.s0	Cocaine causes memory and learning impairments in rats: involvement of nuclear factor kappa B and oxidative stress, and prevention by topiramate.	D003042	Cocaine	0	7	D008569	memory and learning impairments	15	46	true
a20477932.s0	Cocaine causes memory and learning impairments in rats: involvement of nuclear factor kappa B and oxidative stress, and prevention by topiramate.	C052342	topiramate	134	144	D008569	memory and learning impairments	15	46	false
a20477932.s1	Different mechanisms have been suggested for cocaine toxicity including an increase in oxidative stress but the association between oxidative status in the brain and cocaine induced-behaviour is poorly understood.	D003042	cocaine	166	173	D064420	toxicity	53	61	false
a20477932.s3	Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of topiramate, a previously proposed therapy for cocaine addiction, were evaluated in an experimental model of cocaine administration in rats.	D009569	nitric oxide	56	68	D019970	cocaine addiction	194	211	false
a20477932.s3	Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of topiramate, a previously proposed therapy for cocaine addiction, were evaluated in an experimental model of cocaine administration in rats.	C052342	topiramate	148	158	D019970	cocaine addiction	194	211	false
a20477932.s3	Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of topiramate, a previously proposed therapy for cocaine addiction, were evaluated in an experimental model of cocaine administration in rats.	D003042	cocaine	256	263	D019970	cocaine addiction	194	211	false
a9495837.s11	(+/-)-PG-9 (10-40 mg kg-1 i.p.) was able to prevent amnesia induced by scopolamine (1 mg kg-1 i.p.) and dicyclomine (2 mg kg-1 i.p.) in the mouse passive-avoidance test.	C087567	PG-9	3	7	D000647	amnesia	49	56	false
a9495837.s11	(+/-)-PG-9 (10-40 mg kg-1 i.p.) was able to prevent amnesia induced by scopolamine (1 mg kg-1 i.p.) and dicyclomine (2 mg kg-1 i.p.) in the mouse passive-avoidance test.	D012601	scopolamine	68	79	D000647	amnesia	49	56	true
a9495837.s11	(+/-)-PG-9 (10-40 mg kg-1 i.p.) was able to prevent amnesia induced by scopolamine (1 mg kg-1 i.p.) and dicyclomine (2 mg kg-1 i.p.) in the mouse passive-avoidance test.	D004025	dicyclomine	101	112	D000647	amnesia	49	56	true
a9495837.s12	Affinity profiles of (+/-)-PG-9 for muscarinic receptor subtypes, determined by functional studies (rabbit vas deferens for M1, guinea pig atrium for M2, guinea pig ileum for M3 and immature guinea pig uterus for putative M4), have shown an M4/M1 selectivity ratio of 10.2 that might be responsible for the antinociception and the anti-amnesic effect induced by (+/-)-PG-9 through an increase in acetylcholine extracellular levels.	C087567	PG-9	365	369	D000647	amnesic	333	340	false
a9495837.s12	Affinity profiles of (+/-)-PG-9 for muscarinic receptor subtypes, determined by functional studies (rabbit vas deferens for M1, guinea pig atrium for M2, guinea pig ileum for M3 and immature guinea pig uterus for putative M4), have shown an M4/M1 selectivity ratio of 10.2 that might be responsible for the antinociception and the anti-amnesic effect induced by (+/-)-PG-9 through an increase in acetylcholine extracellular levels.	D000109	acetylcholine	393	406	D000647	amnesic	333	340	false
a1009330.s2	The results have shown that the degradation product p-choloroaniline is not a significant factor in chlorhexidine-digluconate associated erosive cystitis.	C004658	p-choloroaniline	52	68	D003556	cystitis	145	153	false
a1009330.s2	The results have shown that the degradation product p-choloroaniline is not a significant factor in chlorhexidine-digluconate associated erosive cystitis.	C010882	chlorhexidine-digluconate	100	125	D003556	cystitis	145	153	true
a1009330.s3	A high percentage of kanamycin-colistin and povidone-iodine irrigations were associated with erosive cystitis and suggested a possible complication with human usage.	D007612	kanamycin	21	30	D003556	cystitis	101	109	true
a1009330.s3	A high percentage of kanamycin-colistin and povidone-iodine irrigations were associated with erosive cystitis and suggested a possible complication with human usage.	D003091	colistin	31	39	D003556	cystitis	101	109	true
a1009330.s3	A high percentage of kanamycin-colistin and povidone-iodine irrigations were associated with erosive cystitis and suggested a possible complication with human usage.	D011206	povidone-iodine	44	59	D003556	cystitis	101	109	true
a1009330.s4	Picloxydine irrigations appeared to have a lower incidence of erosive cystitis but further studies would have to be performed before it could be recommended for use in urological procedures.	C005253	Picloxydine	0	11	D003556	cystitis	70	78	false
a347884.s8	In the double blind study with haloperidol, both substances were found to be highly effective in the treatment of psychotic syndromes belonging predominantly to the schizophrenia group.	D006220	haloperidol	31	42	D019967	psychotic syndromes belonging predominantly to the schizophrenia group	114	184	false
a20667451.s0	Curcumin ameliorates cognitive dysfunction and oxidative damage in phenobarbitone and carbamazepine administered rats.	D003474	Curcumin	0	8	D003072	cognitive dysfunction	21	42	false
a20667451.s0	Curcumin ameliorates cognitive dysfunction and oxidative damage in phenobarbitone and carbamazepine administered rats.	D010634	phenobarbitone	67	81	D003072	cognitive dysfunction	21	42	true
a20667451.s0	Curcumin ameliorates cognitive dysfunction and oxidative damage in phenobarbitone and carbamazepine administered rats.	D002220	carbamazepine	86	99	D003072	cognitive dysfunction	21	42	true
a20667451.s1	The antiepileptic drugs, phenobarbitone and carbamazepine are well known to cause cognitive impairment on chronic use.	D010634	phenobarbitone	25	39	D003072	cognitive impairment	82	102	true
a20667451.s1	The antiepileptic drugs, phenobarbitone and carbamazepine are well known to cause cognitive impairment on chronic use.	D002220	carbamazepine	44	57	D003072	cognitive impairment	82	102	true
a20667451.s4	Therefore, the present study was carried out to investigate the effect of chronic curcumin administration on phenobarbitone- and carbamazepine-induced cognitive impairment and oxidative stress in rats.	D003474	curcumin	82	90	D003072	cognitive impairment	151	171	false
a20667451.s4	Therefore, the present study was carried out to investigate the effect of chronic curcumin administration on phenobarbitone- and carbamazepine-induced cognitive impairment and oxidative stress in rats.	D010634	phenobarbitone	109	123	D003072	cognitive impairment	151	171	true
a20667451.s4	Therefore, the present study was carried out to investigate the effect of chronic curcumin administration on phenobarbitone- and carbamazepine-induced cognitive impairment and oxidative stress in rats.	D002220	carbamazepine	129	142	D003072	cognitive impairment	151	171	true
a20667451.s9	The administration of phenobarbitone and carbamazepine for 21days caused a significant impairment of learning and memory as well as an increased oxidative stress.	D010634	phenobarbitone	22	36	D003072	impairment of learning and memory	87	120	true
a20667451.s9	The administration of phenobarbitone and carbamazepine for 21days caused a significant impairment of learning and memory as well as an increased oxidative stress.	D002220	carbamazepine	41	54	D003072	impairment of learning and memory	87	120	true
a20667451.s10	Concomitant curcumin administration prevented the cognitive impairment and decreased the increased oxidative stress induced by these antiepileptic drugs.	D003474	curcumin	12	20	D003072	cognitive impairment	50	70	false
a20667451.s12	These results show that curcumin has beneficial effect in mitigating the deterioration of cognitive functions and oxidative damage in rats treated with phenobarbitone and carbamazepine without significantly altering their serum concentrations.	D003474	curcumin	24	32	D003072	deterioration of cognitive functions	73	109	false
a20667451.s12	These results show that curcumin has beneficial effect in mitigating the deterioration of cognitive functions and oxidative damage in rats treated with phenobarbitone and carbamazepine without significantly altering their serum concentrations.	D010634	phenobarbitone	152	166	D003072	deterioration of cognitive functions	73	109	true
a20667451.s12	These results show that curcumin has beneficial effect in mitigating the deterioration of cognitive functions and oxidative damage in rats treated with phenobarbitone and carbamazepine without significantly altering their serum concentrations.	D002220	carbamazepine	171	184	D003072	deterioration of cognitive functions	73	109	true
a20667451.s13	The findings suggest that curcumin can be considered as a potential safe and effective adjuvant to phenobarbitone and carbamazepine therapy in preventing cognitive impairment associated with these drugs.	D003474	curcumin	26	34	D003072	cognitive impairment	154	174	false
a20667451.s13	The findings suggest that curcumin can be considered as a potential safe and effective adjuvant to phenobarbitone and carbamazepine therapy in preventing cognitive impairment associated with these drugs.	D010634	phenobarbitone	99	113	D003072	cognitive impairment	154	174	true
a20667451.s13	The findings suggest that curcumin can be considered as a potential safe and effective adjuvant to phenobarbitone and carbamazepine therapy in preventing cognitive impairment associated with these drugs.	D002220	carbamazepine	118	131	D003072	cognitive impairment	154	174	true
a19767176.s0	Pyrrolidine dithiocarbamate protects the piriform cortex in the pilocarpine status epilepticus model.	C020972	Pyrrolidine dithiocarbamate	0	27	D013226	status epilepticus	76	94	false
a19767176.s0	Pyrrolidine dithiocarbamate protects the piriform cortex in the pilocarpine status epilepticus model.	D010862	pilocarpine	64	75	D013226	status epilepticus	76	94	true
a19767176.s2	Both, production of reactive oxygen species as well as activation of NF-kappaB have been implicated in severe neuronal damage in different sub-regions of the hippocampus as well as in the surrounding cortices.	D010100	oxygen	29	35	D009410	neuronal damage	110	125	false
a19767176.s3	The effect of PDTC on status epilepticus-associated cell loss in the hippocampus and piriform cortex was evaluated in the rat fractionated pilocarpine model.	C020972	PDTC	14	18	D013226	status epilepticus	22	40	false
a19767176.s3	The effect of PDTC on status epilepticus-associated cell loss in the hippocampus and piriform cortex was evaluated in the rat fractionated pilocarpine model.	D010862	pilocarpine	139	150	D013226	status epilepticus	22	40	true
a19767176.s4	Treatment with 150 mg/kg PDTC before and following status epilepticus significantly increased the mortality rate to 100%.	C020972	PDTC	25	29	D013226	status epilepticus	51	69	false
a19767176.s5	Administration of 50 mg/kg PDTC (low-dose) did not exert major effects on the development of a status epilepticus or the mortality rate.	C020972	PDTC	27	31	D013226	status epilepticus	95	113	false
a19767176.s8	A significant decrease in neuronal density of the hippocampal hilar formation was identified in vehicle- and PDTC-treated rats following status epilepticus.	C020972	PDTC	109	113	D013226	status epilepticus	137	155	false
a19767176.s9	In conclusion, the NF-kappaB inhibitor and antioxidant PDTC protected the piriform cortex, whereas it did not affect hilar neuronal loss.	C020972	PDTC	55	59	D009410	neuronal loss	123	136	false
a19767176.s10	These data might indicate that the generation of reactive oxygen species and activation of NF-kappaB plays a more central role in seizure-associated neuronal damage in the temporal cortex as compared to the hippocampal hilus.	D010100	oxygen	58	64	D012640	seizure	130	137	false
a19767176.s10	These data might indicate that the generation of reactive oxygen species and activation of NF-kappaB plays a more central role in seizure-associated neuronal damage in the temporal cortex as compared to the hippocampal hilus.	D010100	oxygen	58	64	D009410	neuronal damage	149	164	false
a14568327.s0	Development of levodopa-induced dyskinesias in parkinsonian monkeys may depend upon rate of symptom onset and/or duration of symptoms.	D007980	levodopa	15	23	D004409	dyskinesias	32	43	true
a14568327.s0	Development of levodopa-induced dyskinesias in parkinsonian monkeys may depend upon rate of symptom onset and/or duration of symptoms.	D007980	levodopa	15	23	D010300	parkinsonian	47	59	false
a14568327.s1	Levodopa-induced dyskinesias (LIDs) present a major problem for the long-term management of Parkinson's disease (PD) patients.	D007980	Levodopa	0	8	D004409	LIDs	30	34	true
a14568327.s1	Levodopa-induced dyskinesias (LIDs) present a major problem for the long-term management of Parkinson's disease (PD) patients.	D007980	Levodopa	0	8	D010300	PD	113	115	false
a14568327.s3	Using macaque monkeys with different types of MPTP-induced parkinsonism, the current study evaluated the degree to which rate of symptom progression, symptom severity, and response to and duration of levodopa therapy may be involved in the development of LIDs.	D015632	MPTP	46	50	D010302	parkinsonism	59	71	true
a14568327.s3	Using macaque monkeys with different types of MPTP-induced parkinsonism, the current study evaluated the degree to which rate of symptom progression, symptom severity, and response to and duration of levodopa therapy may be involved in the development of LIDs.	D015632	MPTP	46	50	D004409	LIDs	255	259	false
a14568327.s3	Using macaque monkeys with different types of MPTP-induced parkinsonism, the current study evaluated the degree to which rate of symptom progression, symptom severity, and response to and duration of levodopa therapy may be involved in the development of LIDs.	D007980	levodopa	200	208	D010302	parkinsonism	59	71	false
a14568327.s3	Using macaque monkeys with different types of MPTP-induced parkinsonism, the current study evaluated the degree to which rate of symptom progression, symptom severity, and response to and duration of levodopa therapy may be involved in the development of LIDs.	D007980	levodopa	200	208	D004409	LIDs	255	259	true
a14568327.s4	Monkeys with acute (short-term) MPTP exposure, rapid symptom onset and short symptom duration prior to initiation of levodopa therapy developed dyskinesia between 11 and 24 days of daily levodopa administration.	D015632	MPTP	32	36	D004409	dyskinesia	144	154	false
a14568327.s4	Monkeys with acute (short-term) MPTP exposure, rapid symptom onset and short symptom duration prior to initiation of levodopa therapy developed dyskinesia between 11 and 24 days of daily levodopa administration.	D007980	levodopa	187	195	D004409	dyskinesia	144	154	true
a14568327.s5	In contrast, monkeys with long-term MPTP exposure, slow symptom progression and/or long symptom duration prior to initiation of levodopa therapy were more resistant to developing LIDs (e.g., dyskinesia developed no sooner than 146 days of chronic levodopa administration).	D015632	MPTP	36	40	D004409	dyskinesia	191	201	false
a14568327.s5	In contrast, monkeys with long-term MPTP exposure, slow symptom progression and/or long symptom duration prior to initiation of levodopa therapy were more resistant to developing LIDs (e.g., dyskinesia developed no sooner than 146 days of chronic levodopa administration).	D007980	levodopa	247	255	D004409	dyskinesia	191	201	true
a14568327.s7	These data suggest distinct differences in the propensity to develop LIDs in monkeys with different rates of symptom progression or symptom durations prior to levodopa and demonstrate the value of these models for further studying the pathophysiology of LIDs.	D007980	levodopa	159	167	D004409	LIDs	254	258	true
a11250767.s0	Propylthiouracil-induced perinuclear-staining antineutrophil cytoplasmic autoantibody-positive vasculitis in conjunction with pericarditis.	D011441	Propylthiouracil	0	16	D014657	vasculitis	95	105	false
a11250767.s0	Propylthiouracil-induced perinuclear-staining antineutrophil cytoplasmic autoantibody-positive vasculitis in conjunction with pericarditis.	D011441	Propylthiouracil	0	16	D010493	pericarditis	126	138	true
a11250767.s2	To describe a case of propylthiouracil-induced vasculitis manifesting with pericarditis.	D011441	propylthiouracil	22	38	D014657	vasculitis	47	57	false
a11250767.s2	To describe a case of propylthiouracil-induced vasculitis manifesting with pericarditis.	D011441	propylthiouracil	22	38	D010493	pericarditis	75	87	true
a11250767.s4	We present the first case report of a woman with hyperthyroidism treated with propylthiouracil in whom a syndrome of pericarditis, fever, and glomerulonephritis developed.	D011441	propylthiouracil	78	94	D006980	hyperthyroidism	49	64	false
a11250767.s4	We present the first case report of a woman with hyperthyroidism treated with propylthiouracil in whom a syndrome of pericarditis, fever, and glomerulonephritis developed.	D011441	propylthiouracil	78	94	D010493	pericarditis	117	129	true
a11250767.s4	We present the first case report of a woman with hyperthyroidism treated with propylthiouracil in whom a syndrome of pericarditis, fever, and glomerulonephritis developed.	D011441	propylthiouracil	78	94	D005334	fever	131	136	true
a11250767.s4	We present the first case report of a woman with hyperthyroidism treated with propylthiouracil in whom a syndrome of pericarditis, fever, and glomerulonephritis developed.	D011441	propylthiouracil	78	94	D005921	glomerulonephritis	142	160	true
a11250767.s10	A literature review revealed no prior reports of pericarditis in anti-MPO pANCA-positive vasculitis associated with propylthio- uracil therapy.	D011441	propylthio- uracil	116	134	D010493	pericarditis	49	61	true
a11250767.s10	A literature review revealed no prior reports of pericarditis in anti-MPO pANCA-positive vasculitis associated with propylthio- uracil therapy.	D011441	propylthio- uracil	116	134	D014657	vasculitis	89	99	false
a11250767.s12	Pericarditis may be the initial manifestation of drug-induced vasculitis attributable to propylthio- uracil therapy.	D011441	propylthio- uracil	89	107	D010493	Pericarditis	0	12	true
a11250767.s12	Pericarditis may be the initial manifestation of drug-induced vasculitis attributable to propylthio- uracil therapy.	D011441	propylthio- uracil	89	107	D014657	vasculitis	62	72	false
a11206082.s0	Two mouse lines selected for differential sensitivities to beta-carboline-induced seizures are also differentially sensitive to various pharmacological effects of other GABA(A) receptor ligands.	C036150	beta-carboline	59	73	D012640	seizures	82	90	true
a11206082.s0	Two mouse lines selected for differential sensitivities to beta-carboline-induced seizures are also differentially sensitive to various pharmacological effects of other GABA(A) receptor ligands.	D005680	GABA	169	173	D012640	seizures	82	90	false
a11206082.s4	We measured diazepam-induced anxiolysis with the elevated plus-maze test, diazepam-induced sedation by recording the vigilance states, and picrotoxin- and pentylenetetrazol-induced seizures after i.p.	D003975	diazepam	74	82	D012640	seizures	181	189	false
a11206082.s4	We measured diazepam-induced anxiolysis with the elevated plus-maze test, diazepam-induced sedation by recording the vigilance states, and picrotoxin- and pentylenetetrazol-induced seizures after i.p.	D010852	picrotoxin	139	149	D012640	seizures	181	189	true
a11206082.s4	We measured diazepam-induced anxiolysis with the elevated plus-maze test, diazepam-induced sedation by recording the vigilance states, and picrotoxin- and pentylenetetrazol-induced seizures after i.p.	D010433	pentylenetetrazol	155	172	D012640	seizures	181	189	true
a8595686.s0	Thiopentone pretreatment for propofol injection pain in ambulatory patients.	D013874	Thiopentone	0	11	D010146	pain	48	52	false
a8595686.s0	Thiopentone pretreatment for propofol injection pain in ambulatory patients.	D015742	propofol	29	37	D010146	pain	48	52	true
a8595686.s1	This study investigated propofol injection pain in patients undergoing ambulatory anaesthesia.	D015742	propofol	24	32	D010146	pain	43	47	true
a8595686.s18	We conclude that lidocaine reduces the incidence and severity of propofol injection pain in ambulatory patients whereas thiopentone only reduces its severity.	D008012	lidocaine	17	26	D010146	pain	84	88	false
a8595686.s18	We conclude that lidocaine reduces the incidence and severity of propofol injection pain in ambulatory patients whereas thiopentone only reduces its severity.	D015742	propofol	65	73	D010146	pain	84	88	true
a8595686.s18	We conclude that lidocaine reduces the incidence and severity of propofol injection pain in ambulatory patients whereas thiopentone only reduces its severity.	D013874	thiopentone	120	131	D010146	pain	84	88	false
a6466532.s0	Comparison of i.v. glycopyrrolate and atropine in the prevention of bradycardia and arrhythmias following repeated doses of suxamethonium in children.	D006024	glycopyrrolate	19	33	D001919	bradycardia	68	79	false
a6466532.s0	Comparison of i.v. glycopyrrolate and atropine in the prevention of bradycardia and arrhythmias following repeated doses of suxamethonium in children.	D006024	glycopyrrolate	19	33	D001145	arrhythmias	84	95	false
a6466532.s0	Comparison of i.v. glycopyrrolate and atropine in the prevention of bradycardia and arrhythmias following repeated doses of suxamethonium in children.	D001285	atropine	38	46	D001919	bradycardia	68	79	false
a6466532.s0	Comparison of i.v. glycopyrrolate and atropine in the prevention of bradycardia and arrhythmias following repeated doses of suxamethonium in children.	D001285	atropine	38	46	D001145	arrhythmias	84	95	false
a6466532.s0	Comparison of i.v. glycopyrrolate and atropine in the prevention of bradycardia and arrhythmias following repeated doses of suxamethonium in children.	D013390	suxamethonium	124	137	D001919	bradycardia	68	79	true
a6466532.s0	Comparison of i.v. glycopyrrolate and atropine in the prevention of bradycardia and arrhythmias following repeated doses of suxamethonium in children.	D013390	suxamethonium	124	137	D001145	arrhythmias	84	95	false
a6466532.s2	immediately before the induction of anaesthesia, to prevent arrhythmia and bradycardia following repeated doses of suxamethonium in children, was studied.	D013390	suxamethonium	115	128	D001145	arrhythmia	60	70	false
a6466532.s2	immediately before the induction of anaesthesia, to prevent arrhythmia and bradycardia following repeated doses of suxamethonium in children, was studied.	D013390	suxamethonium	115	128	D001919	bradycardia	75	86	true
a2870085.s6	Flestolol produced a dose-dependent attenuation of isoproterenol-induced tachycardia.	C047847	Flestolol	0	9	D013610	tachycardia	73	84	false
a2870085.s6	Flestolol produced a dose-dependent attenuation of isoproterenol-induced tachycardia.	D007545	isoproterenol	51	64	D013610	tachycardia	73	84	true
a2870085.s9	Flestolol effectively reduced heart rate in patients with supraventricular tachyarrhythmia.	C047847	Flestolol	0	9	D013617	supraventricular tachyarrhythmia	58	90	false
a2870085.s10	In patients with unstable angina, flestolol infusion was found to be safe and effective in controlling chest pain.	C047847	flestolol	34	43	D000789	unstable angina	17	32	false
a2870085.s10	In patients with unstable angina, flestolol infusion was found to be safe and effective in controlling chest pain.	C047847	flestolol	34	43	D002637	chest pain	103	113	false
a1527456.s0	Treatment of tinnitus by intratympanic instillation of lignocaine (lidocaine) 2 per cent through ventilation tubes.	D008012	lidocaine	67	76	D014012	tinnitus	13	21	false
a1527456.s2	This paper presents the results of treating IST by intratympanic instillation of lignocaine (lidocaine) 2 per cent through a grommet, for five weekly courses.	D008012	lidocaine	93	102	D014012	IST	44	47	false
a220563.s0	Perhexiline maleate and peripheral neuropathy.	C023470	Perhexiline maleate	0	19	D010523	peripheral neuropathy	24	45	true
a220563.s1	Peripheral neuropathy has been noted as a complication of therapy with perhexiline maleate, a drug widely used in France (and in clinical trials in the United States) for the prophylactic treatment of angina pectoris.	C023470	perhexiline maleate	71	90	D010523	Peripheral neuropathy	0	21	true
a220563.s1	Peripheral neuropathy has been noted as a complication of therapy with perhexiline maleate, a drug widely used in France (and in clinical trials in the United States) for the prophylactic treatment of angina pectoris.	C023470	perhexiline maleate	71	90	D000787	angina pectoris	201	216	false
a137340.s0	Effect of humoral modulators of morphine-induced increase in locomotor activity of mice.	D009020	morphine	32	40	D006948	increase in locomotor activity	49	79	true
a137340.s1	The effect of humoral modulators on the morphine-induced increase in locomotor activity of mice was studied.	D009020	morphine	40	48	D006948	increase in locomotor activity	57	87	true
a137340.s2	The subcutaneous administration of 10 mg/kg of morphine-HC1 produced a marked increase in locomotor activity in mice.	D009020	morphine	47	55	D006948	increase in locomotor activity	78	108	true
a137340.s3	The morphine-induced hyperactivity was potentiated by scopolamine and attenuated by physostigmine.	D009020	morphine	4	12	D006948	hyperactivity	21	34	true
a137340.s3	The morphine-induced hyperactivity was potentiated by scopolamine and attenuated by physostigmine.	D012601	scopolamine	54	65	D006948	hyperactivity	21	34	true
a137340.s3	The morphine-induced hyperactivity was potentiated by scopolamine and attenuated by physostigmine.	D010830	physostigmine	84	97	D006948	hyperactivity	21	34	false
a137340.s4	In contrast, both methscopolamine and neostigmine, which do not penetrate the blood-brain barrier, had no effect on the hyperactivity produced by morphine.	D019832	methscopolamine	18	33	D006948	hyperactivity	120	133	false
a137340.s4	In contrast, both methscopolamine and neostigmine, which do not penetrate the blood-brain barrier, had no effect on the hyperactivity produced by morphine.	D009388	neostigmine	38	49	D006948	hyperactivity	120	133	false
